Tipologia di rifiuto differenziato,Anno,Territorio,Tipo dato,0,Flags
"totale","2008","Enna","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",24.79271,
"totale","2009","Enna","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",27.24911,
"totale","2010","Enna","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",5.56738,
"totale","2011","Enna","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",7.90089,
"totale","2012","Enna","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",20.25588,
"totale","2000","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",1.34827,
"totale","2001","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",1.46849,
"totale","2002","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",1.50504,
"totale","2003","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",2.65487,
"totale","2004","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",3.72642,
"totale","2005","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",7.12453,
"totale","2006","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.10846,
"totale","2007","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",9.67823,
"totale","2008","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",5.39229,
"totale","2009","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",5.59025,
"totale","2010","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",1.15278,
"totale","2011","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",1.66313,
"totale","2012","Enna","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",4.37107,
"totale","2000","Enna","popolazione servita dalla raccolta differenziata - percentuale",70,
"totale","2001","Enna","popolazione servita dalla raccolta differenziata - percentuale",70,
"totale","2002","Enna","popolazione servita dalla raccolta differenziata - percentuale",50,
"totale","2003","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2004","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2005","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2006","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2007","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2008","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2009","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2010","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2011","Enna","popolazione servita dalla raccolta differenziata - percentuale",60,
"totale","2000","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",5.58921,
"totale","2001","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",15.5632,
"totale","2002","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",17.36361,
"totale","2003","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",26.61454,
"totale","2004","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",30.56033,
"totale","2005","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",43.47805,
"totale","2006","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",51.83917,
"totale","2007","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",53.97546,
"totale","2008","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",79.5061,
"totale","2009","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",50.53652,
"totale","2010","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",50.73407,
"totale","2011","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",65.03807,
"totale","2012","Catania","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",93.13457,
"totale","2000","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",0.82843,
"totale","2001","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",2.09528,
"totale","2002","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",2.16365,
"totale","2003","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",3.21691,
"totale","2004","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",3.69896,
"totale","2005","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",5.41037,
"totale","2006","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",6.38839,
"totale","2007","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",6.60982,
"totale","2008","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",10.14151,
"totale","2009","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",6.77511,
"totale","2010","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",6.75439,
"totale","2011","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.39105,
"totale","2012","Catania","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",12.84409,
"totale","2000","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2001","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2002","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2003","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2004","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2005","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2006","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2007","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2008","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2009","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2010","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2011","Catania","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2000","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",5.205,
"totale","2001","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",14.09922,
"totale","2002","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",16.93255,
"totale","2003","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",23.6736,
"totale","2004","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",44.42222,
"totale","2005","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",46.58188,
"totale","2006","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",48.14309,
"totale","2007","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",39.81366,
"totale","2008","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",63.30456,
"totale","2009","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",82.43333,
"totale","2010","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",77.51761,
"totale","2011","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",83.88947,
"totale","2012","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",98.3252,
"totale","2000","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",1.17668,
"totale","2001","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",2.98752,
"totale","2002","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",3.84481,
"totale","2003","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",4.99751,
"totale","2004","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.88391,
"totale","2005","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",9.64972,
"totale","2006","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",9.67719,
"totale","2007","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",8.16728,
"totale","2008","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",12.94034,
"totale","2009","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",15.83859,
"totale","2010","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",14.7411,
"totale","2011","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",16.76722,
"totale","2012","Ragusa","raccolta differenziata dei rifiuti urbani per i comuni - percentuale",19.8679,
"totale","2000","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",95,
"totale","2001","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",95,
"totale","2002","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",95,
"totale","2003","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",95,
"totale","2004","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",98,
"totale","2005","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",98,
"totale","2006","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",98,
"totale","2007","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",98,
"totale","2008","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2009","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2010","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2011","Ragusa","popolazione servita dalla raccolta differenziata - percentuale",100,
"totale","2000","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",7.97762,
"totale","2001","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",11.62674,
"totale","2002","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",9.48571,
"totale","2003","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",9.49666,
"totale","2004","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",15.23012,
"totale","2005","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",19.42884,
"totale","2006","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",20.71897,
"totale","2007","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",39.84384,
"totale","2008","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",42.04976,
"totale","2009","Siracusa","raccolta differenziata dei rifiuti urbani per i comuni (rispetto agli abitanti) - chili",22.1504,
